Sample Name, Recombined Chromosome, Recombination Start Site (bp), Recombination End Site (bp), Recombination Event Length (bp), IGV start position, IGV end position, Marker Cat ID#
P6xSC_P6_A5_114,Ca21chr6_C_albicans_SC5314,936425,936422,3,Ca21chr6_C_albicans_SC5314:936425,Ca21chr6_C_albicans_SC5314:936422,432
P6xSC_P6_A5_114,Ca21chr6_C_albicans_SC5314,936422,217785,718637,Ca21chr6_C_albicans_SC5314:936422,Ca21chr6_C_albicans_SC5314:217785,2545
P6xSC_P6_A5_114,Ca21chr6_C_albicans_SC5314,217785,204486,13299,Ca21chr6_C_albicans_SC5314:217785,Ca21chr6_C_albicans_SC5314:204486,2587
P6xSC_P6_A5_114,Ca21chr6_C_albicans_SC5314,204486,16572,204486,Ca21chr6_C_albicans_SC5314:204486,Ca21chr6_C_albicans_SC5314:16572,208
P6xSC_P70_F9_138,Ca21chr1_C_albicans_SC5314,355539,343770,11769,Ca21chr1_C_albicans_SC5314:355539,Ca21chr1_C_albicans_SC5314:343770,15
P6xSC_P70_F9_138,Ca21chr1_C_albicans_SC5314,343770,140213,343770,Ca21chr1_C_albicans_SC5314:343770,Ca21chr1_C_albicans_SC5314:140213,54
P6xSC_P70_F9_138,Ca21chr1_C_albicans_SC5314,2200247,2210327,10080,Ca21chr1_C_albicans_SC5314:2200247,Ca21chr1_C_albicans_SC5314:2210327,2191
P6xSC_P70_F9_138,Ca21chr1_C_albicans_SC5314,2210327,3177404,979673,Ca21chr1_C_albicans_SC5314:2210327,Ca21chr1_C_albicans_SC5314:3177404,443
P6xSC_P70_F9_138,Ca21chr6_C_albicans_SC5314,217785,204486,13299,Ca21chr6_C_albicans_SC5314:217785,Ca21chr6_C_albicans_SC5314:204486,2407
P6xSC_P70_F9_138,Ca21chr6_C_albicans_SC5314,204486,16572,204486,Ca21chr6_C_albicans_SC5314:204486,Ca21chr6_C_albicans_SC5314:16572,2545
P6xSC_P71_F10_152,Ca21chr1_C_albicans_SC5314,2200247,2210455,10208,Ca21chr1_C_albicans_SC5314:2200247,Ca21chr1_C_albicans_SC5314:2210455,2191
P6xSC_P71_F10_152,Ca21chr1_C_albicans_SC5314,2210455,3177404,979545,Ca21chr1_C_albicans_SC5314:2210455,Ca21chr1_C_albicans_SC5314:3177404,402
P6xSC_P71_F10_152,Ca21chr2_C_albicans_SC5314,1370979,1347002,23977,Ca21chr2_C_albicans_SC5314:1370979,Ca21chr2_C_albicans_SC5314:1347002,2012
P6xSC_P71_F10_152,Ca21chr2_C_albicans_SC5314,1347002,240446,1106556,Ca21chr2_C_albicans_SC5314:1347002,Ca21chr2_C_albicans_SC5314:240446,2191
P6xSC_P71_F10_152,Ca21chr2_C_albicans_SC5314,240446,128128,112318,Ca21chr2_C_albicans_SC5314:240446,Ca21chr2_C_albicans_SC5314:128128,2241
P6xSC_P71_F10_152,Ca21chr2_C_albicans_SC5314,128128,38597,128128,Ca21chr2_C_albicans_SC5314:128128,Ca21chr2_C_albicans_SC5314:38597,2307
P6xSC_P71_F10_152,Ca21chr4_C_albicans_SC5314,1005224,1591307,8693,Ca21chr4_C_albicans_SC5314:1005224,Ca21chr4_C_albicans_SC5314:1591307,2145
P6xSC_P72_F11_114,Ca21chr6_C_albicans_SC5314,217785,204486,13299,Ca21chr6_C_albicans_SC5314:217785,Ca21chr6_C_albicans_SC5314:204486,2421
P6xSC_P72_F11_114,Ca21chr6_C_albicans_SC5314,204486,16572,204486,Ca21chr6_C_albicans_SC5314:204486,Ca21chr6_C_albicans_SC5314:16572,2604
P6xSC_P74_G1_206,Ca21chr1_C_albicans_SC5314,2200247,2210455,10208,Ca21chr1_C_albicans_SC5314:2200247,Ca21chr1_C_albicans_SC5314:2210455,2307
P6xSC_P74_G1_206,Ca21chr1_C_albicans_SC5314,2210455,3177404,979545,Ca21chr1_C_albicans_SC5314:2210455,Ca21chr1_C_albicans_SC5314:3177404,444
P6xSC_P74_G1_206,Ca21chr3_C_albicans_SC5314,209395,161198,48197,Ca21chr3_C_albicans_SC5314:209395,Ca21chr3_C_albicans_SC5314:161198,2169
P6xSC_P74_G1_206,Ca21chr3_C_albicans_SC5314,161198,12891,161198,Ca21chr3_C_albicans_SC5314:161198,Ca21chr3_C_albicans_SC5314:12891,2421
P6xSC_P74_G1_206,Ca21chr4_C_albicans_SC5314,866099,861247,4852,Ca21chr4_C_albicans_SC5314:866099,Ca21chr4_C_albicans_SC5314:861247,1996
P6xSC_P74_G1_206,Ca21chr4_C_albicans_SC5314,861247,223923,861247,Ca21chr4_C_albicans_SC5314:861247,Ca21chr4_C_albicans_SC5314:223923,2391
P6xSC_P75_G2_190,Ca21chr1_C_albicans_SC5314,421674,416508,5166,Ca21chr1_C_albicans_SC5314:421674,Ca21chr1_C_albicans_SC5314:416508,2445
P6xSC_P75_G2_190,Ca21chr1_C_albicans_SC5314,416508,367868,48640,Ca21chr1_C_albicans_SC5314:416508,Ca21chr1_C_albicans_SC5314:367868,2466
P6xSC_P75_G2_190,Ca21chr1_C_albicans_SC5314,367868,343770,24098,Ca21chr1_C_albicans_SC5314:367868,Ca21chr1_C_albicans_SC5314:343770,2467
P6xSC_P75_G2_190,Ca21chr1_C_albicans_SC5314,343770,151196,343770,Ca21chr1_C_albicans_SC5314:343770,Ca21chr1_C_albicans_SC5314:151196,2523
P6xSC_P75_G2_190,Ca21chr1_C_albicans_SC5314,2200247,2210455,10208,Ca21chr1_C_albicans_SC5314:2200247,Ca21chr1_C_albicans_SC5314:2210455,2090
P6xSC_P75_G2_190,Ca21chr1_C_albicans_SC5314,2210455,3177404,979545,Ca21chr1_C_albicans_SC5314:2210455,Ca21chr1_C_albicans_SC5314:3177404,243
P6xSC_P75_G2_190,Ca21chrR_C_albicans_SC5314,1554086,1450462,103624,Ca21chrR_C_albicans_SC5314:1554086,Ca21chrR_C_albicans_SC5314:1450462,1181
P6xSC_P75_G2_190,Ca21chrR_C_albicans_SC5314,1450462,88028,1450462,Ca21chrR_C_albicans_SC5314:1450462,Ca21chrR_C_albicans_SC5314:88028,2307
P6xSC_P76_G3_174,Ca21chr1_C_albicans_SC5314,1679932,1768491,88559,Ca21chr1_C_albicans_SC5314:1679932,Ca21chr1_C_albicans_SC5314:1768491,1996
P6xSC_P76_G3_174,Ca21chr1_C_albicans_SC5314,1768491,2200247,431756,Ca21chr1_C_albicans_SC5314:1768491,Ca21chr1_C_albicans_SC5314:2200247,2181
P6xSC_P76_G3_174,Ca21chr1_C_albicans_SC5314,2200247,2210455,10208,Ca21chr1_C_albicans_SC5314:2200247,Ca21chr1_C_albicans_SC5314:2210455,2191
P6xSC_P76_G3_174,Ca21chr1_C_albicans_SC5314,2210455,3177404,979545,Ca21chr1_C_albicans_SC5314:2210455,Ca21chr1_C_albicans_SC5314:3177404,355
P6xSC_P76_G3_174,Ca21chr2_C_albicans_SC5314,1370979,1347002,23977,Ca21chr2_C_albicans_SC5314:1370979,Ca21chr2_C_albicans_SC5314:1347002,1596
P6xSC_P76_G3_174,Ca21chr2_C_albicans_SC5314,1347002,240446,1106556,Ca21chr2_C_albicans_SC5314:1347002,Ca21chr2_C_albicans_SC5314:240446,2082
P6xSC_P76_G3_174,Ca21chr2_C_albicans_SC5314,240446,128128,112318,Ca21chr2_C_albicans_SC5314:240446,Ca21chr2_C_albicans_SC5314:128128,2090
P6xSC_P76_G3_174,Ca21chr2_C_albicans_SC5314,128128,8421,128128,Ca21chr2_C_albicans_SC5314:128128,Ca21chr2_C_albicans_SC5314:8421,2112
P6xSC_P76_G3_174,Ca21chr4_C_albicans_SC5314,1005224,1591307,8693,Ca21chr4_C_albicans_SC5314:1005224,Ca21chr4_C_albicans_SC5314:1591307,2112
P6xSC_P76_G3_174,Ca21chr6_C_albicans_SC5314,602948,587010,15938,Ca21chr6_C_albicans_SC5314:602948,Ca21chr6_C_albicans_SC5314:587010,2074
P6xSC_P76_G3_174,Ca21chr6_C_albicans_SC5314,587010,16572,587010,Ca21chr6_C_albicans_SC5314:587010,Ca21chr6_C_albicans_SC5314:16572,2532
P6xSC_P76_G3_174,Ca21chrR_C_albicans_SC5314,1554086,1450462,103624,Ca21chrR_C_albicans_SC5314:1554086,Ca21chrR_C_albicans_SC5314:1450462,1181
P6xSC_P76_G3_174,Ca21chrR_C_albicans_SC5314,1450462,88028,1450462,Ca21chrR_C_albicans_SC5314:1450462,Ca21chrR_C_albicans_SC5314:88028,2445
P6xSC_P77_G4_158,Ca21chr1_C_albicans_SC5314,2200247,2210455,10208,Ca21chr1_C_albicans_SC5314:2200247,Ca21chr1_C_albicans_SC5314:2210455,2169
P6xSC_P77_G4_158,Ca21chr1_C_albicans_SC5314,2210455,3177404,979545,Ca21chr1_C_albicans_SC5314:2210455,Ca21chr1_C_albicans_SC5314:3177404,309
P6xSC_P77_G4_158,Ca21chr5_C_albicans_SC5314,1115660,1118424,2764,Ca21chr5_C_albicans_SC5314:1115660,Ca21chr5_C_albicans_SC5314:1118424,2445
P6xSC_P77_G4_158,Ca21chr5_C_albicans_SC5314,1115660,1118424,71576,Ca21chr5_C_albicans_SC5314:1115660,Ca21chr5_C_albicans_SC5314:1118424,2445
P6xSC_P77_G4_158,Ca21chr6_C_albicans_SC5314,217785,204486,13299,Ca21chr6_C_albicans_SC5314:217785,Ca21chr6_C_albicans_SC5314:204486,2241
P6xSC_P77_G4_158,Ca21chr6_C_albicans_SC5314,204486,122161,82325,Ca21chr6_C_albicans_SC5314:204486,Ca21chr6_C_albicans_SC5314:122161,2445
P6xSC_P77_G4_158,Ca21chr6_C_albicans_SC5314,122161,23871,98290,Ca21chr6_C_albicans_SC5314:122161,Ca21chr6_C_albicans_SC5314:23871,2466
P6xSC_P77_G4_158,Ca21chr6_C_albicans_SC5314,23871,16572,23871,Ca21chr6_C_albicans_SC5314:23871,Ca21chr6_C_albicans_SC5314:16572,2467
P6xSC_P77_G4_158,Ca21chrR_C_albicans_SC5314,1554086,1450462,103624,Ca21chrR_C_albicans_SC5314:1554086,Ca21chrR_C_albicans_SC5314:1450462,926
P6xSC_P77_G4_158,Ca21chrR_C_albicans_SC5314,1450462,135573,1450462,Ca21chrR_C_albicans_SC5314:1450462,Ca21chrR_C_albicans_SC5314:135573,2391
P6xSC_P78_G5_126,Ca21chr1_C_albicans_SC5314,1679932,1768491,88559,Ca21chr1_C_albicans_SC5314:1679932,Ca21chr1_C_albicans_SC5314:1768491,1992
P6xSC_P78_G5_126,Ca21chr1_C_albicans_SC5314,1768491,2200247,431756,Ca21chr1_C_albicans_SC5314:1768491,Ca21chr1_C_albicans_SC5314:2200247,2092
P6xSC_P78_G5_126,Ca21chr1_C_albicans_SC5314,2200247,2210455,10208,Ca21chr1_C_albicans_SC5314:2200247,Ca21chr1_C_albicans_SC5314:2210455,2112
P6xSC_P78_G5_126,Ca21chr1_C_albicans_SC5314,2210455,2954530,744075,Ca21chr1_C_albicans_SC5314:2210455,Ca21chr1_C_albicans_SC5314:2954530,2618
P6xSC_P78_G5_126,Ca21chr1_C_albicans_SC5314,2954530,2998485,43955,Ca21chr1_C_albicans_SC5314:2954530,Ca21chr1_C_albicans_SC5314:2998485,9
P6xSC_P78_G5_126,Ca21chr1_C_albicans_SC5314,2998485,3177404,191515,Ca21chr1_C_albicans_SC5314:2998485,Ca21chr1_C_albicans_SC5314:3177404,190
P6xSC_P78_G5_126,Ca21chr2_C_albicans_SC5314,1370979,1368504,2475,Ca21chr2_C_albicans_SC5314:1370979,Ca21chr2_C_albicans_SC5314:1368504,1992
P6xSC_P78_G5_126,Ca21chr2_C_albicans_SC5314,1368504,38597,1368504,Ca21chr2_C_albicans_SC5314:1368504,Ca21chr2_C_albicans_SC5314:38597,2112
P6xSC_P78_G5_126,Ca21chr6_C_albicans_SC5314,217785,204486,13299,Ca21chr6_C_albicans_SC5314:217785,Ca21chr6_C_albicans_SC5314:204486,2082
P6xSC_P78_G5_126,Ca21chr6_C_albicans_SC5314,204486,16572,204486,Ca21chr6_C_albicans_SC5314:204486,Ca21chr6_C_albicans_SC5314:16572,2181
P6xSC_P79_G6_140,Ca21chr1_C_albicans_SC5314,1085100,1045575,39525,Ca21chr1_C_albicans_SC5314:1085100,Ca21chr1_C_albicans_SC5314:1045575,2076
P6xSC_P79_G6_140,Ca21chr1_C_albicans_SC5314,1045575,984801,60774,Ca21chr1_C_albicans_SC5314:1045575,Ca21chr1_C_albicans_SC5314:984801,2112
P6xSC_P79_G6_140,Ca21chr1_C_albicans_SC5314,984801,957129,27672,Ca21chr1_C_albicans_SC5314:984801,Ca21chr1_C_albicans_SC5314:957129,2145
P6xSC_P79_G6_140,Ca21chr1_C_albicans_SC5314,957129,140213,816916,Ca21chr1_C_albicans_SC5314:957129,Ca21chr1_C_albicans_SC5314:140213,2587
P6xSC_P79_G6_140,Ca21chr1_C_albicans_SC5314,957129,140213,140213,Ca21chr1_C_albicans_SC5314:957129,Ca21chr1_C_albicans_SC5314:140213,2587
P6xSC_P79_G6_140,Ca21chr1_C_albicans_SC5314,2200247,2210327,10080,Ca21chr1_C_albicans_SC5314:2200247,Ca21chr1_C_albicans_SC5314:2210327,2241
P6xSC_P79_G6_140,Ca21chr1_C_albicans_SC5314,2210327,3177404,979673,Ca21chr1_C_albicans_SC5314:2210327,Ca21chr1_C_albicans_SC5314:3177404,402
P6xSC_P79_G6_140,Ca21chr6_C_albicans_SC5314,587010,587007,3,Ca21chr6_C_albicans_SC5314:587010,Ca21chr6_C_albicans_SC5314:587007,2074
P6xSC_P79_G6_140,Ca21chr6_C_albicans_SC5314,587007,16572,587007,Ca21chr6_C_albicans_SC5314:587007,Ca21chr6_C_albicans_SC5314:16572,2532
P6xSC_P7_A6_128,Ca21chr1_C_albicans_SC5314,355539,343770,11769,Ca21chr1_C_albicans_SC5314:355539,Ca21chr1_C_albicans_SC5314:343770,209
P6xSC_P7_A6_128,Ca21chr1_C_albicans_SC5314,343770,151196,343770,Ca21chr1_C_albicans_SC5314:343770,Ca21chr1_C_albicans_SC5314:151196,244
P6xSC_P7_A6_128,Ca21chr3_C_albicans_SC5314,322720,289704,33016,Ca21chr3_C_albicans_SC5314:322720,Ca21chr3_C_albicans_SC5314:289704,2082
P6xSC_P7_A6_128,Ca21chr3_C_albicans_SC5314,289704,12891,289704,Ca21chr3_C_albicans_SC5314:289704,Ca21chr3_C_albicans_SC5314:12891,2367
P6xSC_P7_A6_128,Ca21chr6_C_albicans_SC5314,936425,936422,3,Ca21chr6_C_albicans_SC5314:936425,Ca21chr6_C_albicans_SC5314:936422,432
P6xSC_P7_A6_128,Ca21chr6_C_albicans_SC5314,936422,217785,718637,Ca21chr6_C_albicans_SC5314:936422,Ca21chr6_C_albicans_SC5314:217785,2523
P6xSC_P7_A6_128,Ca21chr6_C_albicans_SC5314,217785,204486,13299,Ca21chr6_C_albicans_SC5314:217785,Ca21chr6_C_albicans_SC5314:204486,2532
P6xSC_P7_A6_128,Ca21chr6_C_albicans_SC5314,204486,16572,204486,Ca21chr6_C_albicans_SC5314:204486,Ca21chr6_C_albicans_SC5314:16572,53
P6xSC_P80_G7_114,Ca21chr1_C_albicans_SC5314,367868,343770,24098,Ca21chr1_C_albicans_SC5314:367868,Ca21chr1_C_albicans_SC5314:343770,2544
P6xSC_P80_G7_114,Ca21chr1_C_albicans_SC5314,343770,151196,343770,Ca21chr1_C_albicans_SC5314:343770,Ca21chr1_C_albicans_SC5314:151196,2614
P6xSC_P80_G7_114,Ca21chr1_C_albicans_SC5314,1679932,1768491,88559,Ca21chr1_C_albicans_SC5314:1679932,Ca21chr1_C_albicans_SC5314:1768491,1996
P6xSC_P80_G7_114,Ca21chr1_C_albicans_SC5314,1768491,2200247,431756,Ca21chr1_C_albicans_SC5314:1768491,Ca21chr1_C_albicans_SC5314:2200247,2112
P6xSC_P80_G7_114,Ca21chr1_C_albicans_SC5314,2200247,2210455,10208,Ca21chr1_C_albicans_SC5314:2200247,Ca21chr1_C_albicans_SC5314:2210455,2145
P6xSC_P80_G7_114,Ca21chr1_C_albicans_SC5314,2210455,3177404,979545,Ca21chr1_C_albicans_SC5314:2210455,Ca21chr1_C_albicans_SC5314:3177404,369
P6xSC_P80_G7_114,Ca21chr2_C_albicans_SC5314,1370979,1347002,23977,Ca21chr2_C_albicans_SC5314:1370979,Ca21chr2_C_albicans_SC5314:1347002,1996
P6xSC_P80_G7_114,Ca21chr2_C_albicans_SC5314,1347002,712505,634497,Ca21chr2_C_albicans_SC5314:1347002,Ca21chr2_C_albicans_SC5314:712505,2077
P6xSC_P80_G7_114,Ca21chr2_C_albicans_SC5314,712505,619998,92507,Ca21chr2_C_albicans_SC5314:712505,Ca21chr2_C_albicans_SC5314:619998,2082
P6xSC_P80_G7_114,Ca21chr2_C_albicans_SC5314,619998,240446,379552,Ca21chr2_C_albicans_SC5314:619998,Ca21chr2_C_albicans_SC5314:240446,2181
P6xSC_P80_G7_114,Ca21chr2_C_albicans_SC5314,240446,128128,112318,Ca21chr2_C_albicans_SC5314:240446,Ca21chr2_C_albicans_SC5314:128128,2191
P6xSC_P80_G7_114,Ca21chr2_C_albicans_SC5314,128128,38597,128128,Ca21chr2_C_albicans_SC5314:128128,Ca21chr2_C_albicans_SC5314:38597,2307
P6xSC_P81_G8_126,Ca21chr1_C_albicans_SC5314,2200247,2210455,10208,Ca21chr1_C_albicans_SC5314:2200247,Ca21chr1_C_albicans_SC5314:2210455,2181
P6xSC_P81_G8_126,Ca21chr1_C_albicans_SC5314,2210455,2356969,146514,Ca21chr1_C_albicans_SC5314:2210455,Ca21chr1_C_albicans_SC5314:2356969,2467
P6xSC_P81_G8_126,Ca21chr1_C_albicans_SC5314,2356969,2387679,30710,Ca21chr1_C_albicans_SC5314:2356969,Ca21chr1_C_albicans_SC5314:2387679,2499
P6xSC_P81_G8_126,Ca21chr1_C_albicans_SC5314,2387679,3177404,802321,Ca21chr1_C_albicans_SC5314:2387679,Ca21chr1_C_albicans_SC5314:3177404,410
P6xSC_P81_G8_126,Ca21chr6_C_albicans_SC5314,217785,204486,13299,Ca21chr6_C_albicans_SC5314:217785,Ca21chr6_C_albicans_SC5314:204486,2367
P6xSC_P81_G8_126,Ca21chr6_C_albicans_SC5314,204486,16572,204486,Ca21chr6_C_albicans_SC5314:204486,Ca21chr6_C_albicans_SC5314:16572,2540
P6xSC_P8_A7_142,Ca21chr1_C_albicans_SC5314,355539,343770,11769,Ca21chr1_C_albicans_SC5314:355539,Ca21chr1_C_albicans_SC5314:343770,369
P6xSC_P8_A7_142,Ca21chr1_C_albicans_SC5314,343770,151196,343770,Ca21chr1_C_albicans_SC5314:343770,Ca21chr1_C_albicans_SC5314:151196,400
P6xSC_P8_A7_142,Ca21chr6_C_albicans_SC5314,936425,936422,3,Ca21chr6_C_albicans_SC5314:936425,Ca21chr6_C_albicans_SC5314:936422,432
P6xSC_P8_A7_142,Ca21chr6_C_albicans_SC5314,936422,217785,718637,Ca21chr6_C_albicans_SC5314:936422,Ca21chr6_C_albicans_SC5314:217785,2545
P6xSC_P8_A7_142,Ca21chr6_C_albicans_SC5314,217785,204486,13299,Ca21chr6_C_albicans_SC5314:217785,Ca21chr6_C_albicans_SC5314:204486,2587
P6xSC_P8_A7_142,Ca21chr6_C_albicans_SC5314,204486,16572,204486,Ca21chr6_C_albicans_SC5314:204486,Ca21chr6_C_albicans_SC5314:16572,209
P6xSC_P9_A8_114,Ca21chr6_C_albicans_SC5314,643004,608422,34582,Ca21chr6_C_albicans_SC5314:643004,Ca21chr6_C_albicans_SC5314:608422,1181
P6xSC_P9_A8_114,Ca21chr6_C_albicans_SC5314,608422,587010,21412,Ca21chr6_C_albicans_SC5314:608422,Ca21chr6_C_albicans_SC5314:587010,1596
P6xSC_P9_A8_114,Ca21chr6_C_albicans_SC5314,587010,587007,3,Ca21chr6_C_albicans_SC5314:587010,Ca21chr6_C_albicans_SC5314:587007,1992
P6xSC_P9_A8_114,Ca21chr6_C_albicans_SC5314,587007,514584,72423,Ca21chr6_C_albicans_SC5314:587007,Ca21chr6_C_albicans_SC5314:514584,2003
P6xSC_P9_A8_114,Ca21chr6_C_albicans_SC5314,514584,462156,52428,Ca21chr6_C_albicans_SC5314:514584,Ca21chr6_C_albicans_SC5314:462156,2007
P6xSC_P9_A8_114,Ca21chr6_C_albicans_SC5314,462156,183165,278991,Ca21chr6_C_albicans_SC5314:462156,Ca21chr6_C_albicans_SC5314:183165,2077
P6xSC_P9_A8_114,Ca21chr6_C_albicans_SC5314,183165,146907,36258,Ca21chr6_C_albicans_SC5314:183165,Ca21chr6_C_albicans_SC5314:146907,2090
P6xSC_P9_A8_114,Ca21chr6_C_albicans_SC5314,146907,16572,146907,Ca21chr6_C_albicans_SC5314:146907,Ca21chr6_C_albicans_SC5314:16572,2145
